Klub Osiedlowy Blaszak, Polska, 51.74901026, 18.07496219
Akçay, Türkiye, 39.583478, 26.923552
Ming Tien Food Court, Malaysia, 3.11431246, 101.61171198
DEMHAB, Brasil, -30.04589902, -51.20268269
Yeşil Vadi Sitesi ÖZİÇ Malikânesi, Türkiye, 41.31519688, 36.31224736
Yalova Sahil w/, Türkiye, 40.65723606, 29.26244169
orkide çiçek evi, Türkiye, 40.26870757, 29.65214303
Sērene, Latvija, 56.57973942, 25.20317893
KEŞFin Durağı, Türkiye, 40.79443017, 30.73970009
Adanali Köz Kebap &amp; Baklava, Türkiye, 40.9252739, 29.13292313
Berfin's Home, Türkiye, 41.4333724, 31.7281886
polat market şemsiye alti, Türkiye, 38.63543261, 34.73582131
Özsüt, Türkiye, 41.00940024, 28.65853872
Trakya Restaurant 1946, Türkiye, 39.78371803, 30.50092321
Prodinsa, Chile, -33.53573125, -70.76038449
Ege Çöp Şiş Gebze, Türkiye, 40.78875115, 29.41770846
Yeşilkent, Türkiye, 39.412043, 30.003641
Gönül Kahvesi w/, Türkiye, 40.22628024, 27.24787646
Big Yellow Taxi - Benzin Cafe w/, Türkiye, 37.04350486, 35.31066401
Sartor's House -, Brasil, -29.83743255, -51.16376782
Kipa Sarar, Türkiye, 41.65534372, 26.58626705
Derbent w/ 3 others, Türkiye, 40.70549818, 30.10132745
Kekik Cafe w/, Türkiye, 40.98808795, 29.02836214
Belgin's, Türkiye, 39.95491921, 32.73507711
Douceur Créole, null, 14.6177067, -61.101983
Igreja São Caetano Da Divina Providencia, Brasil, -12.93440047, -38.47643718
São Bento, Brasil, -23.62958919, -46.73252444
Kırkağaç Garı, Türkiye, 39.14470636, 27.69001007
AlJutaili residence, Kuwait, 29.3424937, 47.76868887
Yeniçamlık w/, Türkiye, 38.37914701, 27.11644168
Little House H.Maryono, Indonesia, -3.41729469, 104.25703643
İç Hatlar Terminali | Domestic Terminal, Türkiye, 36.98556478, 35.29702133
Snoopy Pizza &amp; Chicken, Türkiye, 40.72194171, 29.78399211
Mapel Máquinas, Brasil, -19.50600188, -42.57024436
Universidade do Estado da Bahia - Campus XIX, Brasil, -12.67966129, -38.35757309
Java detour Coffee &amp; Tea Bar, Kuwait, 29.3611267, 47.96695747
Çomaklı Köy Kahvehanesi, Türkiye, 40.0443802, 27.1382375
Merve Home, Türkiye, 41.40105515, 27.37764199
SENAI - Serviço nacional de aprendizagem industrial, Brasil, 0.03554683, -51.06762952
Yivli Cafe w/, Türkiye, 36.88622775, 30.70477979
FETTI w/, 日本, 35.662542, 139.734985
Pooria's home, Türkiye, 36.48801062, 32.10078666
Kadıköy Sahili -, Türkiye, 40.99195639, 29.02350876
Auto Escola LP, Brasil, -27.17319269, -51.50672573
Antalya Şehirlerarası Otobüs Terminali, Türkiye, 36.92218727, 30.6654905
Komşufırın -, Türkiye, 40.92713506, 29.12314827
A Plus Spor Center, Türkiye, 37.78515697, 30.54253476
Salao Fernada Fernandes, Brasil, -30.0820012, -51.21472527
Nazilli w/, Türkiye, 37.91142972, 28.32550049
demirbaş Malikânesi, Türkiye, 40.19797143, 29.07508366
Minha Casa w/, Brasil, -3.91317963, -40.74119984
Inčukalna velnala / Devil's Cave, Latvija, 57.12624898, 24.63838317
Irish Coffee w/, Türkiye, 39.42420121, 29.98962664
UFF-PURO, Brasil, -22.50357199, -41.92365144
Şifa Mahallesi -, Türkiye, 40.83004586, 29.35418776
Çinili Kahve w/, Türkiye, 40.98896831, 29.02458856
Siyah İnci, Türkiye, 39.43534581, 29.99562737
BIGZZ w/, Belarus, 53.96414002, 27.62383461
Mars Sport Center, Türkiye, 40.68147672, 30.62123954
Maria Vaidosa, Brasil, -29.54806328, -51.4082489
Academia Estação Azul, Brasil, -26.91093445, -48.6585331
Big Yellow Taxi Benzin, Türkiye, 36.85067173, 30.76152164
Lawyat Comsat, Malaysia, 3.14333539, 101.71096324
PANÇUNİ Cafe&amp;Bar w/, Türkiye, 41.1073387, 28.89421857
Besyüzevler, Türkiye, 41.07418285, 28.89416738
Balıkçı Abdurahman Öz'ün Yeri w/, Türkiye, 37.54210038, 28.06506438
Süha home's, Türkiye, 40.74047846, 31.60158551
Beşiktaş Çarşı, Türkiye, 41.04356259, 29.00434948
Seguros Segesa, Paraguay, -25.28136322, -57.56043391
Yakacık Country Villaları, Türkiye, 40.91366948, 29.22029302
Energy Chicken w/, Türkiye, 36.781816, 34.587423
"Bamba Leo" Cafe -, Latvija, 56.82258447, 24.23051834
Valente Cafe w/, Türkiye, 40.76481737, 29.92693904
Konak Subay Orduevi w/, Türkiye, 38.4156097, 27.12495003
Hamitutku Sitesi, Türkiye, 36.90612825, 30.72395108
Bisiklet Kurye (Acibadem Ofis) -, Türkiye, 40.99922, 29.043038
Özsüt -, Türkiye, 41.03613406, 28.98444414
Palmiye İsdemir, Türkiye, 36.71433035, 36.20656585
Şahin Malikanesi, Türkiye, 41.02720542, 37.57285955
Pakt Plus AVM, Türkiye, 40.22599725, 27.24764106
Sempre Cafe &amp; Bistro w/, Türkiye, 41.01137675, 28.86616876
Özel Esayan Ermeni İlkoğretim Okulu ve Lisesi w/, Türkiye, 41.03513328, 28.98394289
Şahinler Aile Çay Bahçesi, Türkiye, 40.59966977, 33.61716162
Karainci Kahve, Türkiye, 42.022831, 35.1547895
Gönül Kahvesi -, Türkiye, 41.01476952, 28.87799
Daphne Cafe&amp;Bar w/, Türkiye, 39.91871651, 32.85616111
Saade Coffee &amp; Tea, Türkiye, 40.72868689, 31.60178858
BKM Erkek Öğrenci Evi, Türkiye, 40.76801763, 30.3961514
Meşhur Çeşme Kumru &amp; Sandviç w/, Türkiye, 38.61398187, 27.4298938
Çekmeköy, Türkiye, 41.02605748, 29.17929662
Correntable's Home, Italia, 41.80160762, 12.60439958
Bostancı Sahili, Türkiye, 40.95328819, 29.09582747
IHOP, Kuwait, 29.32176946, 48.01674197
Vural's Home, Türkiye, 40.14977586, 26.41348728
Coffeemania Garden w/ 70 others, Türkiye, 38.45921685, 27.09214991
DMSBOX Grupo de Comunicação, Brasil, -25.42194221, -49.26736945
Karaağaç Mikado, Türkiye, 36.5750651, 36.13628013
The Coffee Home, Türkiye, 41.28058812, 36.34415746
Starbucks | ستاربكس w/, Kuwait, 29.32859967, 47.98138261
Güllüoğlu, Türkiye, 41.01447821, 28.9442304
liberte Cay Evi w/ 15 others, Türkiye, 37.91507341, 28.3272373
Aytemiz Emircanlar Petrol Oto Yıkama, Türkiye, 38.43778229, 27.16816711
Gültekin Konakları, Türkiye, 38.478427, 27.11705641
الصاله - منتزه الخيران w/ 3 others, null, 28.6632665, 48.38743264
CAPA, México, 18.50223814, -88.29722643
pekmutlu '  s home -, Türkiye, 41.0660768, 28.97033036
Dumaner's Home, Türkiye, 38.40375077, 27.10882639
Cafe'de Mes's, Türkiye, 40.99277649, 28.84509539
Küçükpark w/, Türkiye, 38.45979743, 27.21274853
Çakarkeyf w/, Türkiye, 37.21821228, 28.36439695
Bistro PERON w/, Türkiye, 41.32890233, 36.29860831
Max Gym Fitness Studio -, Türkiye, 40.97139646, 29.09477657
Çay boyu w/ 5 others, Türkiye, 37.75912725, 30.55697559
Sanat w/, Türkiye, 41.03492824, 28.97769034
Mira Cafe &amp; Bar w/, Türkiye, 37.0248803, 35.31396578
UÜ Tıp Fakültesi Hastanesi, Türkiye, 40.22001076, 28.87138367
Wishes Terrace w/ 6 others, Türkiye, 39.86733279, 32.67793603
Café da Dona Chiquinha, Brasil, -4.17297673, -38.4635036
Island Personal Offices, Brasil, -23.00245699, -43.33801644
omw to 360 mall, Kuwait, 29.33182491, 47.96789063
Aydın w/, Türkiye, 37.84327477, 27.84012794
Starbucks Coffee w/, Kuwait, 29.34071793, 47.9981859
Osman Ustaoğlu Malikanesi, Türkiye, 40.98716631, 28.78392739
Şirinyer w/, Türkiye, 38.39202709, 27.15167999
Nadir Usta'nın Yeri, Türkiye, 37.055464, 28.337332
GOGOL' PUB, Russia, 51.61278605, 46.01569354
Saritaş Residence w/, Türkiye, 38.46880043, 27.2445177
Bahçe Cafe w/ 5 others, Türkiye, 41.06605844, 28.9721695
horzumoglu akaryakıt ve Tarım Ürünleri, Türkiye, 38.36405563, 28.5182476
Kale Askeri Gazinosu, Türkiye, 40.91998786, 38.38605307
GÜNEŞPARK DİNLENME TESİSLERİ, Türkiye, 40.77069435, 32.03617573
Akm Teras w/ 7 others, Türkiye, 40.77720435, 30.40161037
Jester's Casa, United States, 43.59653695, -116.56620693
Fabel, Brasil, -1.44869934, -48.49264975
Mãe Do Sheriff, Brasil, -20.42639794, -54.60401211
İskele Marin, Türkiye, 36.77159674, 34.57131413
Plaża Wilanów, Polska, 52.16556618, 21.08264085
Casa Fam.Chinchilla Corella, Costa Rica, 10.37306276, -84.33842898
Şato Cafe &amp; Restaurant -, Türkiye, 40.9279918, 29.12238154
Değirmenaltı w/, Türkiye, 40.98655163, 27.57902212
Canção Nova, Brasil, -8.19711824, -35.58187619
FCA UAEMex, CU, México, 19.28267153, -99.6796006
Özel Çamlıca Erdem Hastanesi, Türkiye, 41.02517696, 29.08231861
Leman Kültür -, Türkiye, 40.66062511, 29.27778937
AŞTİ w/, Türkiye, 39.91812993, 32.81302929
Efgalitto Botanik Garden Cafe w/, null, 35.1410725, 32.83097923
Karşıyaka w/ 3 others, Türkiye, 36.91486827, 30.70017599
Söke Çarşı, Türkiye, 37.75225821, 27.40599632
Nazar Türkü Bar, Türkiye, 36.317456, 33.876358
Tarsus Tren İstasyonu, Türkiye, 36.92090459, 34.88542677
Balıkesir Toplu Taşıma Merkezi, Türkiye, 39.64846014, 27.88806739
Aden Simit w/, Türkiye, 39.78399669, 30.51071869
Select etoa meki, Cameroon, 3.88264583, 11.52369278
CCF S Building -, United States, 41.50275583, -81.62210239
Özsüt w/, Türkiye, 40.73142534, 31.59953054
Can Yücel Parkı w/, Türkiye, 40.91547604, 38.33090125
Casaba w/, Türkiye, 37.04125368, 35.31619549
Coral Beach | كورال بيتش w/, Saudi Arabia, 21.73067661, 39.11087197
Pamir Kafe w/, Türkiye, 37.74401956, 29.09588427
Mado w/, Türkiye, 41.07935115, 29.03223038
haylaz cafe w/, Türkiye, 36.8931588, 30.65890833
Karabağlar, Türkiye, 38.37688922, 27.13485718
Knocknarea Arena IT Sligo, Ireland, 54.27920743, -8.46560955
Power Club Spor Salonu w/ 6 others, Türkiye, 40.99140066, 28.90390485
Rumi Kokoreç &amp; Kebap &amp; Köfte, Türkiye, 37.84955908, 27.84325719
Tataroğlu Malikanesi w/, Türkiye, 41.02363929, 40.54475605
Komşufırın -, Türkiye, 41.01248364, 28.62604885
Zeytinburnu Metro İstasyonu, Türkiye, 41.00173104, 28.8899821
Gökkuşağı w/, Türkiye, 38.022209, 32.513507
Sarayönü Çay Bahçesi w/, Türkiye, 40.18829264, 29.0531097
Muğla Üniversitesi Milas Sitki Koçman Myo w/ 7 others, Türkiye, 37.28373359, 27.77913028
Nişantaşı Üniversitesi -, Türkiye, 41.0395766, 28.91228246
Fucherus House, Venezuela, Bolivarian Republic Of, 10.50614356, -66.95710262
konya merkez, Türkiye, 38.48122204, 28.14152607
Yasmin Cafe w/, Türkiye, 38.21932911, 27.64715423
Cabecera Marketing y Comunicación, España, 40.43938525, -3.6932559
Koçtaş, Türkiye, 40.993652, 28.833736
Faculdades Integradas de Patos (FIP) w/, Brasil, -7.02042971, -37.27900922
Dilek Et Köfte, Türkiye, 38.45946358, 27.17783057
Salão Vermelho - UVA, Brasil, -22.91181244, -43.22150832
Valley Coffee Shake - Yala Towers, Kenya, -1.28312957, 36.8187294
Advocacia Bellinati Perez - Batel w/ 3 others, Brasil, -25.44121519, -49.27813545
Mira Cafe &amp; Restaurant w/, Türkiye, 41.21731043, 32.66260941
Nasi Uduk Anyen, Indonesia, 5.56173864, 95.32189919
Visão Mundial w/, Brasil, -8.0651591, -34.87826656
casa malandra, México, 20.73744965, -103.40922546
Sakarya Üniversitesi Fen - Edebiyat Fakültesi Yeni Bina w/ 22 others, Türkiye, 40.74351781, 30.33462364
Turgutreis Sahil, Türkiye, 37.27088799, 27.75628375
TIRTHA, 日本, 35.46458046, 139.61681396
Koçtaş, Türkiye, 41.007973, 28.656431
Sport Center w/ 3 others, Türkiye, 36.07492605, 32.83394278
Ormeci's home, Türkiye, 38.40081789, 27.12059249
Kırıntı w/, Türkiye, 41.07555805, 29.04298067
Yeelim's 집🏠✌️, Malaysia, 3.67329259, 101.5191225
Burger King w/, Türkiye, 40.14259558, 29.97945358
Pati Cafe -, Türkiye, 40.76210153, 29.92396261
Mahmut Nedim Zabcı Kız Yurdu w/, Türkiye, 39.92173971, 32.87244998
Apollo Bramwell Hospital, Mauritius, -20.23280919, 57.50350295
Amy's Residence, Malaysia, 3.06857707, 101.63284348
İzmir İtfaiye Daire Başkanlığı w/ 2 others, Türkiye, 38.42292798, 27.15358625
COGEP - MT, Brasil, -15.79561341, -47.86661982
1819 KTV Pub, Singapore, 1.27977934, 103.84161472
Bizim Park w/, Türkiye, 41.73173673, 27.21630401
Büyükpark, Türkiye, 38.46261177, 27.2168684
Titanic Hotel Wellness Spa Fitness, Türkiye, 41.04373702, 28.91339717
Girne Kapısı, null, 35.1814728, 33.36174488
Courtney Newton &amp; Associates Real Estate Team International Offices, United States, 33.950525, -84.495431
Lüleburgaz Lisesi w/, Türkiye, 41.40292568, 27.35578597
KÜÇÜKBAYRAM'S HOME, Türkiye, 39.75132476, 37.03396085
mom&amp;dad home 🏡💕, Ukraine, 50.39230697, 30.59672191
DIAGRO Sede, Brasil, 0.04684744, -51.05180179
Vošac, Croatia, 43.27092743, 17.05315399
Yeşilpınar Fitness&amp;Yüzme Salonu, Türkiye, 41.07815029, 28.92590862
Çukurağa, Türkiye, 39.89434209, 32.70377357
Ginásio De Esportes O Xaviezão, Brasil, -6.69188881, -35.53541565
I.P.S, Paraguay, -25.7776532, -56.45052195
Xpressa BTL, México, 19.37971318, -99.14822321
Karşıyaka Çarşı w/, Türkiye, 38.45642849, 27.11794853
Yenişehir Konakları w/, Türkiye, 39.77585427, 30.45258149
Taşfabrika Café-Restaurant &amp; Bar w/, Türkiye, 38.61473542, 27.43308308
ТЦ «Лагуна», Russia, 54.20055838, 37.64615536
My House Cafe, Türkiye, 37.78322293, 29.08467053
Bağlarbaşı, Türkiye, 41.02373891, 29.03681159
İzmit Çarşı, Türkiye, 40.76378538, 29.92896095
Colégio Santa Rita - Anglo, Brasil, -21.47343756, -49.22701114
Botaş Sitesi, Türkiye, 37.04977416, 35.2655983
Ideal English w/, Greece, 41.26543499, 24.92688567
Starks L, België, 50.97854945, 4.34759269
Askoroz, Türkiye, 41.04377997, 40.58460886
Case Informática, Brasil, -19.98060668, -43.94328997
Kavaklı's home, Türkiye, 38.26100205, 27.13235791
Oxygen Spor Center w/, Türkiye, 36.88583118, 30.68431406
Остановка «Улица Московская», Belarus, 53.88739515, 27.53845453
Lewin Computer Rooms, United Kingdom, 53.38101483, -1.48041466
Residencial Flórida 1, Brasil, -16.716919, -49.261854
Leticia's House, Brasil, -20.32257414, -48.3140445
AK Parti Osmangazi İlçe Başkanlığı -, Türkiye, 40.18855356, 29.0638201
Predio B-IFPI, Brasil, -5.08839554, -42.81049105
Tavares House's, Brasil, 0.08353035, -51.05928698
Каландаришвили, 38/5, Russia, 62.02468358, 129.70337803
Cafe Kristo, Türkiye, 40.76551023, 29.92585659
Cennet Mahallesi w/, Türkiye, 40.99095851, 28.78078257
Edifício Portobello, Brasil, -20.44646502, -54.60384344
My Home, Leão Family, Brasil, -14.67060293, -40.4770912
Akasya Acıbadem -, Türkiye, 41.00082418, 29.05398846
Çakmaklı Fabrikalar Bölgesi, Türkiye, 41.0560903, 28.64347672
Hangover Cafe &amp; Bar w/, Türkiye, 40.15251666, 26.40704075
Lau ☼ House, Brasil, -30.96824361, -54.68081114
Condomínio Riviera Green, Brasil, -1.36690245, -48.42377717
Bier König (Пивной Король) w/, Russia, 59.92734515, 30.32372475
Aylak Cafe &amp; Resturant, Türkiye, 41.02755514, 30.30198892
Save Solar Energy, México, 21.023637, -89.620453
benimmm yuvamm :)), Türkiye, 38.48465025, 27.21469697
Unkapanı Pilavcısı w/, Türkiye, 41.02025447, 28.95922967
Ağbal Malikanesi, Türkiye, 40.77258723, 29.91526452
Exposição, Brasil, -29.17483371, -51.17287874
Whatsapp, Brasil, -12.25271416, -38.94471359
Dubara Cafe &amp; Pub, Türkiye, 41.17867012, 29.60950613
Pi Waffle, Türkiye, 39.78536918, 30.50993148
Trailer Da Ana, Brasil, -5.07638309, -42.82629506
Oxygen Sports Gym, Türkiye, 41.00846632, 28.87481007
Mugla Oscar Gym, Türkiye, 37.21669348, 28.36712837
Titanik Residance w/, Türkiye, 39.75909907, 30.49912091
Tufan Cafe &amp; Bistro w/, Türkiye, 41.00488986, 39.72684488
Düş Konağı, Türkiye, 41.45694918, 31.78805516
Lugar que chamo de casa, Brasil, -3.02680346, -59.96236651
İstanbul Kır Pidesi, Türkiye, 41.00542921, 39.72711746
Ponte da Ilha dos Araújos, Brasil, -18.86143747, -41.94446071
Knyaz Palace 👑 w/, Russia, 51.51648517, 45.99245085
Beylikdüzü Migros AVM -, Türkiye, 41.00696146, 28.65753651
Nişantaşı, Türkiye, 41.05139515, 28.99163246
Kır kahvesi, Türkiye, 38.15376351, 27.3539784
Belet sitesi w/, Türkiye, 41.56869938, 27.77447032
Büyük İstanbul Otogarı, Türkiye, 41.04016411, 28.89451504
Parking du CROUSS, null, 16.22410459, -61.52726439
Academia Life Connection, Brasil, -23.57330496, -46.48103562
Playaz Parking Only, Malaysia, 3.06428996, 101.56187801
By Celulares 2, Paraguay, -27.33770503, -55.86592218
British Culture Language School w/ 2 others, Türkiye, 38.75355643, 30.54548602
Crakers Pizza w/, Türkiye, 41.00624898, 39.73023176
金地名京 Gemdale Apartments, China, 39.90870153, 116.49164716
E.E.E.M. Polisinos w/, Brasil, -29.7731368, -51.12761656
Marmara Konutları, Türkiye, 40.97059567, 27.49966154
Clube do Fusca, Brasil, -7.2383537, -37.25587232
Mavı Playstatıon Salonu, Türkiye, 36.81633595, 34.61486843
Zeybek Malikaneleri Van Şubesi, Türkiye, 38.40881865, 43.26611665
Keleş Malikanesi, Türkiye, 41.00852882, 28.83940555
Güler Taekwondo Spor Kulübü w/, Türkiye, 37.91635122, 28.3173225
Ed. San Franccesco, Brasil, -3.74732954, -38.51126929
Kızılay w/, Türkiye, 39.92076304, 32.85409927
Butcha The Butcher Shop w/, Türkiye, 39.90940265, 32.75526919
Escuela De Medicina Y Salud Tec De Monterrey, México, 20.73422092, -103.45715181
Şirinköy, Türkiye, 40.69966564, 29.8244156
Konak Çekmeköy w/, Türkiye, 41.01484027, 29.19000945
The Cacao Girne, null, 35.33846951, 33.30351964
Alloughani's residence, Kuwait, 29.33520158, 47.99607425
Ünal Spor Salonu, Türkiye, 37.74691701, 29.09729871
Orfe Büfe w/ 4 others, Türkiye, 38.61310477, 27.42880393
Chairman Burger, Malaysia, 2.44123532, 101.86559637
Casa Do Pai Sandro, Brasil, -29.23568363, -53.66644375
Baydöner, Türkiye, 41.66194271, 26.58141777
Aydos Ormanı Göl Kenarı, Türkiye, 40.9565366, 29.22884057
mayour, Brasil, -23.20997429, -47.521698
End Point w/, Türkiye, 41.6352035, 32.33727258
Gülhane Askeri Tıp Akademisi, Türkiye, 39.96751324, 32.84329556
Yıkıkkemer w/, Türkiye, 38.40303256, 27.16364963
Amerikan Kültür Derneği Dil Okulları, Türkiye, 36.78270592, 34.5871015
Paradero Pe323, Chile, -33.546787, -70.60444
Çerkezköy Genç İşadamları Derneği Lokali w/, Türkiye, 41.28734426, 28.00004424
Sapanca Sahil w/, Türkiye, 40.69741289, 30.26902914
Sahra Meşhur Çayeli Kurufasulyesi, Türkiye, 41.00230201, 28.86425156
AT&amp;T RTC2, United States, 47.66935349, -122.12188721
Maltepe carrefour w/ 9 others, Türkiye, 40.9204069, 29.16433031
OrtaKahve, Türkiye, 40.91718501, 38.38670221
Cafe Meritalia w/, Türkiye, 36.78107427, 34.5960374
Esquina do Pão de Queijo, Brasil, -22.34207089, -49.05067717
GYM Haus, Türkiye, 41.01202955, 28.86228561
Klimasan, Türkiye, 38.62147089, 27.36348664
Colégio Santa Bartolomea Capitanio -, Brasil, 0.03986086, -51.06424445
Angélique -, Türkiye, 40.99634298, 39.76240854
NEL - Núcleo de Esporte e Lazer, Brasil, -1.44244063, -48.48367263
Mavisehir Pamukkale Bloklari, Türkiye, 38.47153036, 27.0776068
Non Stop, Ukraine, 48.76810549, 30.22323296
Caffé Millano, Türkiye, 37.76616924, 30.55522187
Sütiş w/, Türkiye, 41.05008306, 29.05237671
Roach, Leite, &amp; Manyin, LLC., United States, 40.03076172, -75.06200409
Telefonica, México, 25.67444015, -100.40396255
Perfektā Jāņa Perfektā Naktsdzīve, Latvija, 56.71644974, 24.81333733
16.yil Devlet Tiyatro Festivali w/, Türkiye, 36.98841858, 35.3337059
Nazilli Otogar w/, Türkiye, 37.91068559, 28.32271663
Nargile Dumanı w/, Türkiye, 38.45976945, 27.2130403
Arapşükrü- Balıkçı Reşat, Türkiye, 40.18865783, 29.05614392
Özbilimkent Resort &amp; Spa, Türkiye, 38.33958125, 26.85487007
Özsüt -, Türkiye, 41.01239531, 28.64387551
Achieve Languages, Brasil, -8.032539, -34.911493
Anitpark Koftecisi, Türkiye, 40.76587015, 29.94180892
Ümraniye Çarşı w/, Türkiye, 41.02480579, 29.0928963
Meşhur Pideci -, Türkiye, 40.98556845, 37.87863066
Teyzos 💃, Türkiye, 40.9036219, 29.15650875
thebigfish, Magyarország, 47.50440284, 19.06190157
Rock 'N' Roller Coaster Starring Aerosmith -, United States, 28.35958703, -81.56072024
Büyük İstanbul Otogarı, Türkiye, 41.04016411, 28.89451504
Karabük Üniversitesi YDYO w/, Türkiye, 41.20609473, 32.65943671
Edremit Meydan, Türkiye, 39.59327976, 27.02053355
Universidade Federal do Amapá (UNIFAP) -, Brasil, -0.00660896, -51.08385086
Café d' Altın Kalem -, Türkiye, 41.21555508, 32.6610552
Revzen Cafe Food &amp; Restaurant, Türkiye, 40.92027329, 29.30757861
Başkaya Malikanesi, Türkiye, 38.38714316, 27.09705963
Çikolatte Cafe &amp; Restaurant w/, Türkiye, 40.72769292, 31.6041134
Didin's Palace, Türkiye, 41.01451759, 28.85385449
Seratonin Cafe w/, Türkiye, 41.02744293, 29.03426933
Şadırvan Vitamin w/, Türkiye, 39.64508114, 27.87989438
200evler, Türkiye, 41.21144422, 32.61933176
Mavi Durak, Medya Evler, Türkiye, 40.76258177, 30.36208675
Güzelyali Turk Telekom, Türkiye, 40.85960388, 29.28456688
Mamlakti, United Arab Emirates, 24.3604137, 54.63691718
Ataköy Konakları, Türkiye, 40.97714344, 28.84926022
Besyocular Malikanesi -, Türkiye, 37.85096624, 27.82528136
Aydınlı Park Cafe, Türkiye, 39.78858787, 32.81128981
mcc but no signal so tweet me, United States, 41.7614596, -72.5613499
Olympos Teras Cafe w/, Türkiye, 40.76368799, 29.92682609
Trio Sports Club, Türkiye, 40.22287318, 28.85055744
Inatel - Instituto Nacional de Telecomunicações, Brasil, -22.2567098, -45.69578225
Dereboyu Kahvesi - Özsüt, null, 35.18896985, 33.34980108
Şiir Cafe, Türkiye, 40.68261591, 29.58541359
Haktan Zeynep Baş Malikanesi Tarabya w/, Türkiye, 41.14262948, 29.02853547
Özsüt -, Türkiye, 38.46066275, 27.20047474
Casa da Carol roso, Brasil, -1.35210047, -48.4137924
Sinek Valesi Cafe, Türkiye, 37.06799934, 37.37008527
Tarzanlar Kuaför Muhsin'in Yeri w/, Türkiye, 38.60346985, 27.6045723
Zorobarú, Costa Rica, 9.91304544, -84.08336192
B&amp;S Playstation, Türkiye, 41.00459241, 39.72811122
Bostanlı Sahil Tenis Kortları w/, Türkiye, 38.46196053, 27.08528357
Bostanlı Sahil Tenis Kortları w/, Türkiye, 38.46196053, 27.08528357
sera uluslararası çiçekçilik w/, Türkiye, 36.20732117, 36.15954208
Градинката на Кристал (Crystal Garden) w/, Bulgaria, 42.69448469, 23.32964916
Dergah w/, Türkiye, 38.44176742, 27.19117492
Cond. Do edifício - Solar do Sion, Brasil, -19.95443404, -43.93917784
RadyoTek -, Türkiye, 41.4277546, 32.0714878
Kapı/Gate w/, Türkiye, 38.38896942, 27.1655941
Ottoman Nargile Atölyesi -, Türkiye, 38.39912501, 27.08231863
dramalı madeni yağ ve petrol ürünleri, Türkiye, 38.71294686, 27.91942222
Papyon Cafe w/, Türkiye, 40.99185561, 39.77920201
şam sarayı, Türkiye, 36.79541649, 34.62160208
Özdemir Lüx Stüdyo Daireler w/ 3 others, Türkiye, 37.81266507, 30.53334889
Laylati | قاعة ليلتي للإحتفالات w/, Saudi Arabia, 21.56477539, 39.12645732
Uğur İletişim Hizmetleri, Türkiye, 40.80081316, 32.19546659
Universidad Ecotec Nuevo Campus, Ecuador, -2.03848237, -79.85737922
Rugby Lyons, Italia, 45.477472, 9.039293
Tesadüf w/, Türkiye, 40.22467219, 28.8482304
Star Médica, México, 19.41381977, -99.1611506
Apê Da Isa, Brasil, -22.92911394, -47.03527829
Özsüt -, Türkiye, 41.01239531, 28.64387551
Ciğerim Ocakbaşı -, Türkiye, 37.91485994, 40.23705125
Alsviķu Profesionālā skola, Latvija, 57.44457994, 26.935215
AK Gym Marfil w/, México, 21.01141603, -101.28017704
Kümmel &amp; Kümmel Advogados Associados S/C, Brasil, -29.68485106, -53.80142192
Köftehor, Türkiye, 40.68407969, 30.62468896
Maliye Lojmanları w/, Türkiye, 36.91593315, 30.68648151
Kocamustafapaşa Meydanı w/ 2 others, Türkiye, 41.00545176, 28.93111764
G.I VARIEDADES, Brasil, -1.41477878, -48.47131988
Uykusuz play station, Türkiye, 40.91724362, 38.3869773
Muğla Kyk Erkek Öğrenci Yurdu, Türkiye, 37.17191001, 28.37626622
BIOS Gym, México, 19.03906171, -98.21102593
CES dans ve spor stüdyosu, Türkiye, 37.8509244, 27.81814034
Jet chicken Amapa Garden, Brasil, -0.0085174, -51.08065796
Ögretmen Evleri Sokağı w/, Türkiye, 38.3888484, 27.16580451
Burger King w/, Türkiye, 37.21446665, 28.36230833
Casa Da Vó, Brasil, -29.10683515, -51.12195516
